@relation segment_challenge_part2
@attribute intensity-mean real
@attribute rawblue-mean real
@attribute exgreen-mean real
@attribute saturation-mean real
@attribute region-centroid-row real
@attribute exred-mean real
@attribute hedge-mean real
@attribute vedge-mean real
@attribute short-line-density-5 real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
129.556,143.556,-9.66667,0.172628,17.0,-32.3333,1.88889,1.38889,0.0,"sky"
20.3704,26.7778,-14.7778,0.419233,93.0,-4.44444,2.11111,2.5,0.0,"brickface"
9.22222,7.33333,13.6667,0.56339,250.0,-8.0,1.44444,2.27778,0.0,"grass"
32.7778,40.6667,-12.3333,0.297841,189.0,-11.3333,2.61111,1.0,0.0,"path"
22.4815,19.7778,16.8889,0.329382,240.0,-8.77778,3.38889,2.55556,0.0,"grass"
1.40741,3.33333,-3.88889,0.972222,135.0,-1.88889,0.222222,0.444444,0.0,"window"
0.37037,1.11111,-1.11111,0.888889,132.0,-1.11111,0.222222,0.111111,0.0,"foliage"
5.59259,10.2222,-2.44444,0.843607,82.0,-11.4444,2.11111,1.55556,0.0,"foliage"
22.4815,29.7778,-16.7778,0.432047,41.0,-5.11111,1.66667,1.77778,0.111111,"brickface"
104.111,128.444,-25.3333,0.313159,13.0,-47.6667,1.11111,0.777779,0.0,"sky"
3.11111,3.77778,-1.33333,0.097643,89.0,-0.666667,0.166667,4.66667,0.0,"window"
2.11111,4.66667,-4.33333,0.881481,134.0,-3.33333,0.944444,0.388889,0.0,"window"
58.1111,71.1111,-19.6667,0.285916,190.0,-19.3333,4.55556,3.77778,0.0,"path"
16.1481,19.1111,-13.4444,0.398903,103.0,4.55556,2.27778,1.38889,0.0,"brickface"
13.2963,22.3333,-8.22222,0.694627,109.0,-18.8889,4.0,3.55556,0.0,"foliage"
55.4444,69.5556,-23.3333,0.314739,197.0,-19.0,4.55556,2.72222,0.0,"path"
59.4815,70.8889,-18.4444,0.249001,32.0,-15.7778,0.833334,1.11111,0.0,"cement"
14.7407,12.4444,16.1111,0.434488,195.0,-9.22222,2.94444,1.22222,0.0,"grass"
16.7778,12.7778,18.6667,0.444358,182.0,-6.66667,0.777778,0.888889,0.111111,"grass"
57.0741,71.1111,-21.2222,0.298025,185.0,-20.8889,1.94444,3.05555,0.0,"path"
5.40741,6.77778,-7.55556,0.580026,116.0,3.44444,0.222222,0.388889,0.0,"brickface"
24.8519,31.6667,-17.8889,0.40212,75.0,-2.55556,3.77778,2.0,0.0,"brickface"
2.44444,5.77778,-4.66667,0.911155,136.0,-5.33333,1.16667,1.16667,0.0,"window"
108.963,126.889,-14.5556,0.244289,45.0,-39.2222,0.777779,0.666667,0.0,"sky"
49.1852,61.2222,-15.5556,0.30862,24.0,-20.5556,1.22222,1.77778,0.0,"cement"
8.51852,6.88889,11.4444,0.501683,195.0,-6.55556,2.05556,2.05556,0.111111,"grass"
125.556,140.556,-14.3333,0.17933,72.0,-30.6667,1.05556,1.11111,0.0,"sky"
1.14815,3.33333,-3.11111,1.0,121.0,-3.44444,0.111111,0.277778,0.0,"foliage"
57.7778,72.6667,-23.3333,0.312037,175.0,-21.3333,3.44445,1.94444,0.0,"path"
55.6296,71.6667,-23.5556,0.337756,95.0,-24.5556,0.888891,2.05556,0.111111,"cement"
53.3333,65.6667,-19.0,0.293586,196.0,-18.0,1.38889,2.66667,0.0,"path"
40.6667,44.5556,-12.3333,0.17869,69.0,0.666667,0.944444,0.722222,0.0,"cement"
20.8148,26.7778,-15.7778,0.419418,65.0,-2.11111,2.33333,1.22222,0.0,"brickface"
141.593,149.889,-4.77778,0.100091,13.0,-20.1111,1.66666,1.05555,0.0,"sky"
8.25926,13.3333,-1.77778,0.723011,76.0,-13.4444,1.83333,1.77778,0.0,"foliage"
28.037,29.6667,15.8889,0.367514,160.0,-20.7778,3.05556,2.0,0.0,"grass"
111.63,129.222,-20.8889,0.218379,52.0,-31.8889,0.777777,0.722223,0.0,"sky"
20.1852,28.7778,-11.8889,0.459469,95.0,-13.8889,0.388889,0.777778,0.0,"window"
21.0741,26.0,-16.5556,0.401042,100.0,1.77778,1.22222,0.722222,0.111111,"brickface"
19.2593,18.2222,16.2222,0.396458,185.0,-13.1111,0.944444,1.66667,0.0,"grass"
23.037,22.5556,19.2222,0.420767,215.0,-17.7778,4.72222,1.55556,0.0,"grass"
19.5926,18.4444,14.8889,0.35899,177.0,-11.4444,1.44444,0.944445,0.0,"grass"
51.2963,64.3333,-21.5556,0.317566,210.0,-17.5556,4.44444,2.16667,0.0,"path"
7.48148,5.11111,11.2222,0.557235,237.0,-4.11111,1.55556,1.33333,0.0,"grass"
15.8519,23.2222,-10.2222,0.489982,80.0,-11.8889,2.77778,0.555555,0.0,"window"
124.111,140.889,-17.3333,0.197162,50.0,-33.0,0.77778,0.777777,0.0,"sky"
21.2222,27.3333,-16.6667,0.427811,94.0,-1.66667,3.66667,1.66667,0.222222,"brickface"
45.0741,55.4444,-16.5556,0.291972,194.0,-14.5556,3.22222,1.22222,0.0,"path"
40.7037,48.8889,-8.11111,0.270056,163.0,-16.4444,18.7778,0.777777,0.0,"path"
61.6667,76.5556,-23.0,0.295624,188.0,-21.6667,3.05555,2.0,0.0,"path"
7.07407,12.2222,-8.22222,0.645891,61.0,-7.22222,0.5,0.555555,0.0,"window"
113.407,131.222,-24.8889,0.208293,41.0,-28.5556,1.5,1.0,0.0,"sky"
126.148,141.889,-13.7778,0.189464,17.0,-33.4444,1.27778,0.666665,0.0,"sky"
34.1111,42.7778,-14.0,0.309884,189.0,-12.0,2.66667,1.72222,0.0,"path"
21.5556,27.4444,-15.6667,0.404138,53.0,-2.0,1.16667,0.888889,0.0,"brickface"
112.963,131.111,-13.5556,0.242337,30.0,-40.8889,0.944444,0.666667,0.0,"sky"
39.8519,47.3333,-14.5556,0.24779,182.0,-7.88889,7.0,3.11111,0.111111,"path"
6.25926,11.8889,-4.77778,0.82735,83.0,-12.1111,2.33333,2.27778,0.0,"foliage"
38.7778,49.2222,-14.6667,0.325768,132.0,-16.6667,1.33333,6.66667,0.0,"cement"
23.7778,21.7778,14.6667,0.284954,175.0,-8.66667,2.72222,2.16667,0.0,"grass"
18.8889,25.1111,-14.6667,0.441092,64.0,-4.0,1.66667,1.44444,0.0,"brickface"
8.33333,14.1111,-9.0,0.622222,58.0,-8.33333,0.444445,0.333334,0.0,"window"
40.7407,49.3333,-14.8889,0.274519,21.0,-10.8889,5.22222,0.333333,0.0,"cement"
1.14815,2.77778,-1.77778,0.977778,138.0,-3.11111,0.944444,0.722222,0.0,"foliage"
17.2593,20.0,-14.1111,0.384997,109.0,5.88889,1.94444,1.0,0.0,"brickface"
21.6296,34.2222,-17.2222,0.559546,123.0,-20.5556,1.83333,1.27778,0.0,"cement"
22.3333,28.5556,-17.0,0.416299,71.0,-1.66667,4.5,1.44444,0.111111,"brickface"
20.1481,29.0,-13.1111,0.465278,90.0,-13.4444,3.61111,1.88889,0.0,"window"
96.3333,119.333,-27.3333,0.309059,80.0,-41.6667,1.44445,0.999999,0.0,"sky"
19.5185,17.6667,17.7778,0.393868,203.0,-12.2222,2.94444,3.05556,0.0,"grass"
0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,"window"
59.7407,74.7778,-24.5556,0.313611,191.0,-20.5556,3.27778,3.5,0.0,"path"
21.2963,26.7778,-16.2222,0.404792,101.0,-0.222222,1.27778,1.33333,0.0,"brickface"
1.03704,3.11111,-3.11111,1.0,134.0,-3.11111,0.333333,0.166667,0.0,"window"
13.6296,10.6667,16.4444,0.461459,238.0,-7.55556,1.44444,1.66667,0.0,"grass"
66.2593,79.1111,-23.1111,0.259842,125.0,-15.4444,2.11111,1.44444,0.0,"cement"
29.0741,41.5556,-14.5556,0.483771,148.0,-22.8889,1.05556,2.05556,0.0,"cement"
126.037,142.222,-13.4444,0.196093,25.0,-35.1111,0.999996,1.33333,0.0,"sky"
30.3704,36.3333,-9.11111,0.23849,180.0,-8.77778,9.16667,1.77778,0.0,"path"
61.7407,76.5556,-24.5556,0.300235,195.0,-19.8889,3.16667,2.72222,0.111111,"path"
47.1852,58.2222,-17.8889,0.292469,196.0,-15.2222,3.55556,2.61111,0.0,"path"
18.1852,17.1111,15.1111,0.389882,183.0,-11.8889,2.27778,1.77778,0.0,"grass"
59.3333,73.7778,-21.0,0.299164,123.0,-22.3333,1.94444,1.44444,0.111111,"cement"
86.2963,112.111,-30.5556,0.369638,93.0,-46.8889,1.94444,2.88889,0.111111,"sky"
23.8148,22.6667,20.5556,0.409837,215.0,-17.1111,2.5,3.22222,0.0,"grass"
8.92593,14.3333,-7.77778,0.583461,65.0,-8.44444,1.0,0.555555,0.0,"window"
11.2963,17.5556,-8.22222,0.747294,155.0,-10.5556,9.94444,4.94444,0.0,"window"
